small,medium,large
0.28885756543604657,0.4732566401744407,0.08210643669553974
0.20825421972949698,0.1181828957687685,0.09333391696600302
0.07832470249195467,0.13675616916953004,0.08571337316607242
0.2740009690187435,0.1989116967542941,0.13420593921546242
0.18150403260369785,0.10847108008420037,0.08454496227568598
0.2822327596741161,0.09324889909657941,0.06272159458421811
0.4376210753489431,0.25815600306304987,0.029130828250345076
0.280192027308658,0.6230955312566948,0.2602755575935589
0.18009325585626357,0.28080174919887213,0.08810047036786273
0.05653963646363991,0.22238515983008256,0.05914101809321437
0.5117865680786053,0.5255992360071104,0.343451346107031
0.4327010407414491,0.3074253045087971,0.09160161389263521
0.264747691338016,0.1719740700600596,0.1642731805168296
0.8045369795172519,0.3047708392941786,0.15141759785547038
0.26195712458320486,0.11018057082947053,0.045380508274320164
0.289427391389836,0.2857902406094581,0.13240935711291968
0.48010254899236315,0.38489045499773056,0.14914551019319333
0.1291049469950849,0.04792993077899155,0.047855430573235935
0.2388332208902284,0.23183738422449096,0.3084653401765536
0.23280229391730245,0.2321475271219242,0.30742170487792464
0.6691780236496925,0.2690158960695044,0.3202670931796092
0.4697682615296799,0.2105258494402733,0.17650479552867182
0.5047557725965817,0.31687111807968904,0.4595406512853515
0.3073504221829353,0.16327545607964566,0.11630282471560349
0.22819486378830334,0.3437766515526164,0.22533597361871216
0.6442659328113223,0.3299445677221229,0.19620644662245468
0.38782038869248936,0.4180962161553907,0.2256068807482734
0.15000063442857936,0.1435812346990133,0.07584717397821805
0.08818054916173423,0.08238540068123257,0.09462877153782756
