Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1178.9000      -5931.44     -5995.59        64.15   289.2
1178.9500      -5924.17     -5992.81        68.64   309.4
1179.0000      -5927.22     -5995.63        68.41   308.4
1179.0500      -5930.15     -5995.41        65.26   294.2
1179.1000      -5928.55     -5995.75        67.20   303.0
1179.1500      -5931.02     -5996.26        65.24   294.1
1179.2000      -5927.59     -5995.64        68.05   306.8
1179.2500      -5927.97     -5992.18        64.21   289.5
1179.3000      -5926.67     -5994.50        67.84   305.8
1179.3500      -5931.21     -5995.72        64.51   290.8
1179.4000      -5927.65     -5995.29        67.64   305.0
1179.4500      -5927.25     -5993.07        65.83   296.8
1179.5000      -5928.40     -5994.41        66.01   297.6
1179.5500      -5930.20     -5995.90        65.70   296.2
1179.6000      -5929.82     -5995.68        65.86   296.9
1179.6500      -5925.75     -5993.95        68.20   307.5
1179.7000      -5929.30     -5995.71        66.42   299.4
1179.7500      -5927.97     -5994.03        66.06   297.8
1179.8000      -5929.19     -5993.82        64.63   291.4
1179.8500      -5929.45     -5994.03        64.58   291.2
1179.9000      -5927.15     -5994.59        67.44   304.0
1179.9500      -5929.23     -5994.56        65.32   294.5
1180.0000      -5923.93     -5993.19        69.26   312.3
1180.0500      -5926.91     -5992.19        65.27   294.3
1180.1000      -5929.19     -5996.09        66.90   301.6
1180.1500      -5930.36     -5996.53        66.17   298.3
1180.2000      -5930.89     -5996.01        65.13   293.6
1180.2500      -5929.78     -5995.58        65.79   296.6
1180.3000      -5927.07     -5995.07        68.00   306.5
1180.3500      -5929.98     -5994.55        64.57   291.1
1180.4000      -5927.77     -5995.59        67.81   305.7
1180.4500      -5926.87     -5995.65        68.78   310.1
1180.5000      -5932.56     -5997.13        64.57   291.1
1180.5500      -5931.12     -5998.38        67.26   303.2
1180.6000      -5929.08     -5994.97        65.89   297.1
1180.6500      -5928.86     -5993.72        64.87   292.5
1180.7000      -5926.93     -5993.74        66.81   301.2
1180.7500      -5927.90     -5994.78        66.88   301.5
1180.8000      -5929.48     -5996.29        66.81   301.2
1180.8500      -5932.50     -5999.85        67.35   303.7
1180.9000      -5931.91     -5999.02        67.11   302.6
1180.9500      -5928.14     -5997.31        69.16   311.8
1181.0000      -5928.29     -5994.39        66.10   298.0
1181.0500      -5929.78     -5995.69        65.91   297.1
1181.1000      -5929.43     -5994.06        64.63   291.4
1181.1500      -5923.66     -5989.50        65.84   296.8
1181.2000      -5927.19     -5993.11        65.92   297.2
1181.2500      -5933.43     -5998.30        64.87   292.5
1181.3000      -5929.31     -5995.18        65.87   297.0
1181.3500      -5922.42     -5992.79        70.37   317.3
1181.4000      -5929.06     -5992.91        63.85   287.9
1181.4500      -5927.50     -5992.43        64.93   292.7
1181.5000      -5921.83     -5988.99        67.16   302.8
1181.5500      -5928.17     -5995.13        66.96   301.9
1181.6000      -5930.30     -5995.03        64.73   291.8
1181.6500      -5926.95     -5993.88        66.93   301.7
1181.7000      -5929.24     -5993.94        64.71   291.7
1181.7500      -5926.46     -5992.48        66.02   297.6
1181.8000      -5923.56     -5991.58        68.01   306.6
1181.8500      -5928.36     -5993.63        65.26   294.2
1181.9000      -5927.01     -5993.24        66.22   298.6
1181.9500      -5924.17     -5992.36        68.18   307.4
1182.0000      -5928.43     -5995.88        67.45   304.1
1182.0500      -5928.05     -5994.34        66.28   298.8
1182.1000      -5923.28     -5991.80        68.53   308.9
1182.1500      -5929.94     -5995.92        65.97   297.4
1182.2000      -5930.67     -5997.80        67.13   302.7
1182.2500      -5926.81     -5993.14        66.32   299.0
1182.3000      -5926.88     -5993.44        66.56   300.1
1182.3500      -5931.61     -5996.36        64.75   291.9
1182.4000      -5928.92     -5995.40        66.48   299.7
1182.4500      -5925.19     -5992.57        67.38   303.8
1182.5000      -5929.32     -5994.32        65.00   293.1
1182.5500      -5930.60     -5995.93        65.33   294.5
1182.6000      -5929.89     -5996.30        66.41   299.4
1182.6500      -5925.69     -5992.40        66.71   300.8
1182.7000      -5926.25     -5992.20        65.95   297.3
1182.7500      -5930.40     -5995.36        64.96   292.9
1182.8000      -5927.59     -5994.47        66.87   301.5
1182.8500      -5926.64     -5991.79        65.16   293.8
1182.9000      -5929.58     -5994.61        65.04   293.2
1182.9500      -5926.16     -5993.46        67.31   303.4
1183.0000      -5928.68     -5996.93        68.25   307.7
1183.0500      -5931.88     -5996.89        65.02   293.1
1183.1000      -5926.09     -5994.26        68.17   307.3
1183.1500      -5926.02     -5993.29        67.27   303.3
1183.2000      -5931.15     -5995.16        64.01   288.6
1183.2500      -5925.28     -5992.97        67.69   305.2
1183.3000      -5926.68     -5992.61        65.93   297.2
1183.3500      -5927.59     -5992.79        65.20   294.0
1183.4000      -5926.22     -5993.03        66.81   301.2
1183.4500      -5928.13     -5994.82        66.69   300.7
1183.5000      -5928.31     -5995.62        67.31   303.5
1183.5500      -5930.96     -5997.68        66.72   300.8
1183.6000      -5929.51     -5996.56        67.05   302.3
1183.6500      -5930.98     -5996.23        65.25   294.2
1183.7000      -5925.97     -5993.62        67.64   305.0
1183.7500      -5928.79     -5996.25        67.46   304.1
1183.8000      -5932.50     -5996.75        64.26   289.7
1183.8500      -5929.23     -5995.67        66.44   299.5
1183.9000      -5928.87     -5994.16        65.29   294.3
1183.9500      -5926.12     -5994.83        68.71   309.8
1184.0000      -5929.80     -5994.40        64.59   291.2
1184.0500      -5926.60     -5995.09        68.50   308.8
1184.1000      -5929.48     -5995.26        65.78   296.5
1184.1500      -5929.22     -5993.78        64.56   291.1
1184.2000      -5928.00     -5994.87        66.88   301.5
1184.2500      -5929.41     -5996.70        67.29   303.4
1184.3000      -5933.34     -5997.16        63.82   287.7
1184.3500      -5925.96     -5995.54        69.58   313.7
1184.4000      -5929.30     -5994.94        65.64   295.9
1184.4500      -5931.88     -5996.58        64.70   291.7
1184.5000      -5925.26     -5995.18        69.92   315.2
1184.5500      -5932.66     -5995.64        62.98   283.9
1184.6000      -5929.63     -5997.43        67.81   305.7
1184.6500      -5930.43     -5996.40        65.97   297.4
1184.7000      -5931.87     -5996.77        64.90   292.6
1184.7500      -5925.85     -5993.96        68.12   307.1
1184.8000      -5926.66     -5993.34        66.68   300.6
1184.8500      -5928.56     -5994.85        66.29   298.9
1184.9000      -5930.07     -5996.81        66.73   300.8
1184.9500      -5927.69     -5995.08        67.40   303.8
1185.0000      -5928.31     -5994.51        66.20   298.4
1185.0500      -5927.07     -5994.18        67.11   302.6
1185.1000      -5927.93     -5994.02        66.10   298.0
1185.1500      -5929.05     -5995.36        66.31   299.0
1185.2000      -5928.77     -5995.54        66.77   301.0
1185.2500      -5930.94     -5995.65        64.72   291.8
1185.3000      -5928.62     -5994.25        65.63   295.9
1185.3500      -5926.79     -5994.39        67.60   304.8
1185.4000      -5930.18     -5995.30        65.12   293.6
1185.4500      -5930.20     -5996.86        66.66   300.5
1185.5000      -5929.76     -5995.64        65.87   297.0
1185.5500      -5931.91     -5996.63        64.72   291.8
1185.6000      -5926.57     -5995.30        68.73   309.9
1185.6500      -5926.32     -5994.80        68.48   308.7
1185.7000      -5930.15     -5995.72        65.57   295.6
1185.7500      -5927.50     -5993.89        66.39   299.3
1185.8000      -5925.66     -5994.87        69.21   312.0
1185.8500      -5931.51     -5998.78        67.27   303.3
1185.9000      -5930.55     -5996.72        66.17   298.3
1185.9500      -5927.06     -5994.69        67.63   304.9
1186.0000      -5926.44     -5993.87        67.43   304.0
1186.0500      -5929.76     -5995.28        65.52   295.4
1186.1000      -5929.74     -5995.64        65.90   297.1
1186.1500      -5928.11     -5995.20        67.10   302.5
1186.2000      -5931.20     -5997.66        66.46   299.6
1186.2500      -5933.41     -5997.70        64.29   289.8
1186.3000      -5927.78     -5995.26        67.47   304.2
1186.3500      -5928.90     -5994.66        65.77   296.5
1186.4000      -5930.37     -5996.38        66.01   297.6
1186.4500      -5932.53     -5997.40        64.86   292.4
1186.5000      -5930.50     -5996.75        66.25   298.7
1186.5500      -5928.21     -5994.47        66.27   298.8
1186.6000      -5931.13     -5996.97        65.85   296.9
1186.6500      -5929.76     -5995.51        65.75   296.4
1186.7000      -5929.58     -5998.42        68.84   310.3
1186.7500      -5930.72     -5997.39        66.67   300.6
1186.8000      -5930.24     -5997.84        67.59   304.7
1186.8500      -5932.21     -5997.74        65.53   295.4
1186.9000      -5930.81     -5997.76        66.94   301.8
1186.9500      -5931.26     -5996.00        64.74   291.9
1187.0000      -5929.35     -5996.23        66.87   301.5
1187.0500      -5927.46     -5992.64        65.18   293.8
1187.1000      -5929.01     -5995.59        66.58   300.2
1187.1500      -5934.60     -5998.28        63.69   287.1
1187.2000      -5929.40     -5996.60        67.20   302.9
1187.2500      -5928.42     -5995.94        67.52   304.4
1187.3000      -5932.92     -5995.31        62.39   281.3
1187.3500      -5925.56     -5993.37        67.82   305.8
1187.4000      -5927.91     -5994.03        66.12   298.1
1187.4500      -5930.19     -5995.00        64.81   292.2
1187.5000      -5929.37     -5996.23        66.86   301.4
1187.5500      -5928.98     -5995.71        66.73   300.8
1187.6000      -5928.18     -5995.66        67.49   304.2
1187.6500      -5930.36     -5995.03        64.67   291.6
1187.7000      -5924.37     -5995.23        70.86   319.5
1187.7500      -5929.87     -5995.05        65.18   293.9
1187.8000      -5929.74     -5995.54        65.79   296.6
1187.8500      -5927.44     -5995.11        67.67   305.1
1187.9000      -5926.94     -5992.23        65.29   294.3
1187.9500      -5926.55     -5995.27        68.72   309.8
1188.0000      -5930.69     -5996.71        66.02   297.6
1188.0500      -5928.73     -5996.27        67.54   304.5
1188.1000      -5928.06     -5994.71        66.65   300.5
1188.1500      -5928.65     -5994.07        65.43   295.0
1188.2000      -5927.84     -5995.40        67.56   304.6
1188.2500      -5927.46     -5994.56        67.10   302.5
1188.3000      -5933.34     -5997.62        64.28   289.8
1188.3500      -5930.01     -5996.32        66.31   298.9
1188.4000      -5928.29     -5995.54        67.25   303.2
1188.4500      -5931.62     -5997.74        66.13   298.1
1188.5000      -5932.19     -5998.21        66.03   297.7
1188.5500      -5929.98     -5997.46        67.48   304.2
1188.6000      -5929.39     -5994.44        65.06   293.3
1188.6500      -5929.71     -5994.41        64.69   291.7
1188.7000      -5929.19     -5994.86        65.67   296.1
1188.7500      -5931.62     -5997.01        65.39   294.8
1188.8000      -5929.66     -5996.15        66.49   299.8
1188.8500      -5927.59     -5995.45        67.86   305.9
1188.9000      -5931.47     -5997.49        66.02   297.7
1188.9500      -5931.04     -5996.44        65.40   294.8
1189.0000      -5927.63     -5995.90        68.27   307.8
1189.0500      -5930.66     -5998.30        67.64   304.9
1189.1000      -5931.61     -5998.60        66.98   302.0
1189.1500      -5930.63     -5996.49        65.86   296.9
1189.2000      -5929.14     -5994.48        65.34   294.6
1189.2500      -5926.77     -5994.01        67.24   303.1
1189.3000      -5928.75     -5995.87        67.12   302.6
1189.3500      -5928.07     -5994.18        66.11   298.0
1189.4000      -5925.58     -5991.10        65.52   295.4
1189.4500      -5927.74     -5994.32        66.58   300.2
1189.5000      -5930.84     -5995.30        64.46   290.6
1189.5500      -5928.57     -5994.33        65.77   296.5
1189.6000      -5927.44     -5994.61        67.17   302.8
1189.6500      -5926.92     -5992.55        65.63   295.9
1189.7000      -5926.84     -5994.16        67.32   303.5
1189.7500      -5927.10     -5994.95        67.84   305.9
1189.8000      -5932.26     -5998.19        65.94   297.3
1189.8500      -5931.44     -5998.12        66.68   300.6
1189.9000      -5930.09     -5996.68        66.59   300.2
1189.9500      -5929.28     -5997.29        68.01   306.6
1190.0000      -5933.12     -5998.48        65.36   294.7
1190.0500      -5932.65     -5998.21        65.56   295.6
1190.1000      -5929.74     -5997.47        67.73   305.3
1190.1500      -5929.37     -5994.48        65.11   293.5
1190.2000      -5930.96     -5996.65        65.70   296.2
1190.2500      -5928.28     -5996.37        68.09   307.0
1190.3000      -5927.71     -5995.26        67.55   304.5
1190.3500      -5930.65     -5996.09        65.44   295.0
1190.4000      -5928.80     -5995.06        66.27   298.8
1190.4500      -5929.33     -5995.66        66.33   299.0
1190.5000      -5928.89     -5996.39        67.50   304.3
1190.5500      -5931.07     -5996.92        65.85   296.9
1190.6000      -5927.66     -5995.86        68.20   307.5
1190.6500      -5929.13     -5997.10        67.97   306.4
1190.7000      -5932.18     -5996.21        64.03   288.7
1190.7500      -5929.70     -5996.93        67.23   303.1
1190.8000      -5930.35     -5996.37        66.02   297.6
1190.8500      -5925.48     -5995.19        69.71   314.3
1190.9000      -5932.79     -5998.82        66.03   297.7
1190.9500      -5934.38     -6000.01        65.64   295.9
1191.0000      -5930.35     -5997.92        67.57   304.6
1191.0500      -5932.77     -5998.60        65.83   296.8
1191.1000      -5932.84     -5999.15        66.31   298.9
1191.1500      -5927.93     -5995.16        67.23   303.1
1191.2000      -5923.76     -5991.89        68.13   307.1
1191.2500      -5931.01     -5996.29        65.29   294.3
1191.3000      -5932.35     -5997.27        64.91   292.7
1191.3500      -5930.39     -5995.79        65.40   294.9
1191.4000      -5930.60     -5996.47        65.87   297.0
1191.4500      -5927.50     -5994.64        67.13   302.7
1191.5000      -5929.35     -5994.61        65.26   294.2
1191.5500      -5926.91     -5993.98        67.07   302.4
1191.6000      -5927.21     -5994.15        66.94   301.8
1191.6500      -5933.43     -5997.71        64.28   289.8
1191.7000      -5930.63     -5999.03        68.40   308.4
1191.7500      -5931.07     -5996.99        65.92   297.2
1191.8000      -5932.70     -5998.43        65.73   296.3
1191.8500      -5930.26     -6000.26        70.00   315.6
1191.9000      -5931.70     -5997.44        65.74   296.4
1191.9500      -5928.12     -5996.18        68.06   306.8
1192.0000      -5928.05     -5995.98        67.92   306.2
1192.0500      -5934.37     -5997.96        63.59   286.7
1192.1000      -5930.86     -5996.68        65.81   296.7
1192.1500      -5925.72     -5993.51        67.79   305.6
1192.2000      -5930.07     -5994.88        64.80   292.2
1192.2500      -5930.42     -5997.05        66.63   300.4
1192.3000      -5928.37     -5997.31        68.95   310.8
1192.3500      -5928.62     -5994.93        66.31   299.0
1192.4000      -5931.30     -5995.86        64.56   291.0
1192.4500      -5928.17     -5994.80        66.63   300.4
1192.5000      -5928.85     -5996.44        67.58   304.7
1192.5500      -5930.80     -5998.09        67.29   303.4
1192.6000      -5930.71     -5997.48        66.77   301.0
1192.6500      -5928.37     -5993.34        64.97   292.9
1192.7000      -5926.18     -5993.30        67.12   302.6
1192.7500      -5932.41     -5996.53        64.13   289.1
1192.8000      -5930.30     -5995.21        64.91   292.7
1192.8500      -5926.06     -5993.96        67.90   306.1
1192.9000      -5927.91     -5994.75        66.84   301.3
1192.9500      -5930.43     -5996.79        66.35   299.1
1193.0000      -5927.74     -5993.96        66.22   298.6
1193.0500      -5926.45     -5993.48        67.04   302.2
1193.1000      -5930.41     -5994.84        64.43   290.5
1193.1500      -5929.63     -5995.00        65.36   294.7
1193.2000      -5929.52     -5996.49        66.97   301.9
1193.2500      -5929.71     -5996.75        67.04   302.2
1193.3000      -5930.88     -5996.08        65.21   294.0
1193.3500      -5930.16     -5997.51        67.35   303.6
1193.4000      -5930.77     -5996.86        66.09   297.9
1193.4500      -5931.63     -5997.24        65.60   295.8
1193.5000      -5932.67     -5997.89        65.22   294.0
1193.5500      -5929.34     -5997.02        67.68   305.1
1193.6000      -5925.58     -5994.05        68.46   308.7
1193.6500      -5929.97     -5996.38        66.40   299.4
1193.7000      -5930.21     -5996.27        66.06   297.8
1193.7500      -5927.00     -5994.54        67.53   304.5
1193.8000      -5929.60     -5995.03        65.43   295.0
1193.8500      -5928.41     -5995.01        66.60   300.3
1193.9000      -5928.40     -5995.04        66.65   300.5
1193.9500      -5928.98     -5995.19        66.21   298.5
1194.0000      -5929.82     -5996.60        66.78   301.1
1194.0500      -5931.26     -5995.40        64.14   289.2
1194.1000      -5927.96     -5995.72        67.76   305.5
1194.1500      -5930.58     -5996.02        65.44   295.0
1194.2000      -5928.60     -5995.41        66.81   301.2
1194.2500      -5929.93     -5995.72        65.79   296.6
1194.3000      -5928.17     -5995.51        67.34   303.6
1194.3500      -5928.37     -5995.04        66.67   300.6
1194.4000      -5928.43     -5995.42        66.99   302.0
1194.4500      -5930.51     -5997.76        67.25   303.2
1194.5000      -5933.17     -5998.60        65.43   295.0
1194.5500      -5930.76     -5999.17        68.41   308.4
1194.6000      -5931.49     -5998.04        66.55   300.0
1194.6500      -5930.66     -5996.67        66.01   297.6
1194.7000      -5929.69     -5996.44        66.75   300.9
1194.7500      -5930.48     -5996.22        65.75   296.4
1194.8000      -5928.25     -5998.35        70.10   316.0
1194.8500      -5932.42     -5997.40        64.98   293.0
1194.9000      -5930.34     -5995.99        65.65   296.0
1194.9500      -5926.75     -5994.73        67.98   306.5
1195.0000      -5930.51     -5997.82        67.31   303.5
1195.0500      -5930.22     -5995.75        65.53   295.4
1195.1000      -5927.64     -5994.41        66.77   301.0
1195.1500      -5928.89     -5995.33        66.44   299.5
1195.2000      -5929.76     -5996.82        67.06   302.4
1195.2500      -5932.10     -5997.33        65.23   294.1
1195.3000      -5928.95     -5996.06        67.11   302.6
1195.3500      -5928.14     -5995.55        67.41   303.9
1195.4000      -5932.34     -5996.65        64.31   289.9
1195.4500      -5928.37     -5994.56        66.18   298.4
1195.5000      -5930.59     -5996.14        65.56   295.6
1195.5500      -5929.24     -5995.37        66.13   298.1
1195.6000      -5928.53     -5994.30        65.78   296.5
1195.6500      -5930.99     -5997.85        66.86   301.4
1195.7000      -5928.39     -5996.82        68.43   308.5
1195.7500      -5931.47     -5997.22        65.75   296.4
1195.8000      -5929.96     -5996.66        66.70   300.7
1195.8500      -5927.57     -5996.25        68.69   309.7
1195.9000      -5929.07     -5995.07        65.99   297.5
1195.9500      -5926.94     -5993.71        66.77   301.0
1196.0000      -5928.97     -5995.15        66.19   298.4
1196.0500      -5931.26     -5996.60        65.34   294.6
1196.1000      -5933.71     -5998.11        64.41   290.4
1196.1500      -5928.30     -5996.70        68.40   308.4
1196.2000      -5929.73     -5998.06        68.33   308.0
1196.2500      -5935.05     -5998.95        63.90   288.1
1196.3000      -5927.81     -5997.45        69.65   314.0
1196.3500      -5929.20     -5996.87        67.68   305.1
1196.4000      -5931.47     -5996.24        64.77   292.0
1196.4500      -5927.78     -5994.40        66.62   300.4
1196.5000      -5926.47     -5992.98        66.51   299.9
1196.5500      -5932.00     -5996.46        64.46   290.6
1196.6000      -5931.37     -5997.50        66.13   298.1
1196.6500      -5928.48     -5996.76        68.27   307.8
1196.7000      -5934.12     -5999.49        65.38   294.7
1196.7500      -5931.21     -5997.95        66.74   300.9
1196.8000      -5927.12     -5995.33        68.21   307.5
1196.8500      -5930.57     -5997.59        67.02   302.2
1196.9000      -5930.41     -5996.70        66.28   298.8
1196.9500      -5926.86     -5994.33        67.47   304.2
1197.0000      -5930.73     -5996.48        65.74   296.4
1197.0500      -5929.36     -5994.68        65.32   294.5
1197.1000      -5927.95     -5996.64        68.69   309.7
1197.1500      -5932.12     -5997.32        65.21   294.0
1197.2000      -5929.82     -5997.38        67.57   304.6
1197.2500      -5930.62     -5996.52        65.90   297.1
1197.3000      -5927.98     -5994.93        66.96   301.9
1197.3500      -5927.28     -5994.92        67.64   304.9
1197.4000      -5929.42     -5996.84        67.42   304.0
1197.4500      -5930.14     -5995.50        65.36   294.7
1197.5000      -5927.31     -5993.67        66.36   299.2
1197.5500      -5924.86     -5992.55        67.68   305.1
1197.6000      -5930.16     -5994.49        64.33   290.0
1197.6500      -5928.91     -5994.80        65.89   297.0
1197.7000      -5924.26     -5991.48        67.21   303.0
1197.7500      -5925.96     -5993.54        67.59   304.7
1197.8000      -5929.31     -5995.96        66.65   300.5
1197.8500      -5927.28     -5993.88        66.60   300.3
1197.9000      -5927.18     -5993.50        66.32   299.0
1197.9500      -5928.85     -5993.92        65.07   293.4
1198.0000      -5929.90     -5995.15        65.26   294.2
1198.0500      -5926.24     -5993.90        67.66   305.1
1198.1000      -5924.86     -5993.07        68.21   307.5
1198.1500      -5930.25     -5996.62        66.37   299.2
1198.2000      -5928.90     -5997.27        68.37   308.2
1198.2500      -5930.82     -5997.23        66.41   299.4
1198.3000      -5932.22     -5998.05        65.82   296.8
1198.3500      -5925.83     -5995.27        69.44   313.0
1198.4000      -5928.40     -5994.70        66.29   298.9
1198.4500      -5929.55     -5996.45        66.90   301.6
1198.5000      -5927.29     -5996.51        69.22   312.1
1198.5500      -5931.69     -5997.08        65.39   294.8
1198.6000      -5928.64     -5997.29        68.65   309.5
1198.6500      -5926.74     -5994.68        67.95   306.3
1198.7000      -5932.36     -5997.50        65.14   293.7
1198.7500      -5931.24     -5996.79        65.56   295.6
1198.8000      -5923.87     -5993.90        70.02   315.7
1198.8500      -5931.18     -5997.07        65.89   297.1
1198.9000      -5930.77     -5996.08        65.30   294.4
1198.9500      -5927.72     -5995.53        67.81   305.7
1199.0000      -5930.13     -5995.73        65.60   295.8
1199.0500      -5929.10     -5996.80        67.70   305.2
1199.1000      -5929.05     -5994.85        65.80   296.7
1199.1500      -5931.20     -5996.02        64.82   292.2
1199.2000      -5924.01     -5991.90        67.89   306.1
1199.2500      -5925.92     -5991.67        65.76   296.5
1199.3000      -5928.94     -5993.24        64.31   289.9
1199.3500      -5926.90     -5994.76        67.86   305.9
1199.4000      -5928.51     -5994.76        66.24   298.7
1199.4500      -5927.20     -5995.14        67.94   306.3
1199.5000      -5929.08     -5992.05        62.97   283.9
1199.5500      -5928.65     -5993.81        65.15   293.7
1199.6000      -5929.07     -5996.06        66.99   302.0
1199.6500      -5929.78     -5995.36        65.58   295.6
1199.7000      -5926.39     -5994.74        68.35   308.1
1199.7500      -5932.03     -5996.39        64.37   290.2
1199.8000      -5928.06     -5996.82        68.75   310.0
1199.8500      -5928.45     -5995.48        67.03   302.2
1199.9000      -5930.88     -5995.28        64.40   290.3
1199.9500      -5926.50     -5995.42        68.92   310.7
1200.0000      -5928.39     -5994.24        65.85   296.9
1200.0500      -5930.29     -5997.12        66.83   301.3
1200.1000      -5930.18     -5995.05        64.88   292.5
1200.1500      -5927.45     -5994.71        67.27   303.3
1200.2000      -5934.11     -5998.34        64.23   289.6
1200.2500      -5930.10     -5996.21        66.11   298.1
1200.3000      -5923.23     -5991.34        68.10   307.0
1200.3500      -5929.55     -5994.58        65.03   293.2
1200.4000      -5929.15     -5994.67        65.52   295.4
1200.4500      -5925.42     -5993.70        68.28   307.8
1200.5000      -5927.38     -5996.23        68.85   310.4
1200.5500      -5931.59     -5997.70        66.10   298.0
1200.6000      -5927.56     -5995.21        67.64   305.0
1200.6500      -5930.06     -5997.00        66.94   301.8
1200.7000      -5931.85     -5996.73        64.87   292.5
1200.7500      -5926.34     -5993.66        67.32   303.5
1200.8000      -5925.44     -5991.83        66.38   299.3
1200.8500      -5929.37     -5994.53        65.17   293.8
1200.9000      -5929.22     -5996.00        66.78   301.1
1200.9500      -5929.95     -5996.34        66.39   299.3
1201.0000      -5927.69     -5994.62        66.93   301.8
1201.0500      -5928.81     -5995.62        66.80   301.2
1201.1000      -5926.33     -5994.97        68.65   309.5
1201.1500      -5928.59     -5994.58        65.99   297.5
1201.2000      -5931.15     -5998.05        66.90   301.6
1201.2500      -5928.47     -5996.76        68.29   307.9
1201.3000      -5929.04     -5996.02        66.97   301.9
1201.3500      -5927.90     -5993.50        65.59   295.7
1201.4000      -5924.77     -5992.34        67.57   304.6
1201.4500      -5929.51     -5995.55        66.04   297.7
1201.5000      -5932.95     -5996.54        63.60   286.7
1201.5500      -5928.22     -5996.34        68.12   307.1
1201.6000      -5930.87     -5996.09        65.22   294.1
1201.6500      -5931.75     -5997.28        65.52   295.4
1201.7000      -5928.42     -5996.91        68.49   308.8
1201.7500      -5929.69     -5995.22        65.53   295.4
1201.8000      -5927.45     -5994.14        66.70   300.7
1201.8500      -5930.94     -5995.47        64.53   290.9
1201.9000      -5928.69     -5996.27        67.58   304.7
1201.9500      -5930.53     -5996.91        66.38   299.3
1202.0000      -5930.99     -5996.48        65.49   295.3
1202.0500      -5928.14     -5997.25        69.11   311.6
1202.1000      -5930.76     -5997.21        66.45   299.6
1202.1500      -5931.50     -5996.30        64.80   292.2
1202.2000      -5924.93     -5993.35        68.42   308.5
1202.2500      -5927.18     -5993.40        66.22   298.6
1202.3000      -5931.70     -5997.20        65.50   295.3
1202.3500      -5925.69     -5993.27        67.58   304.7
1202.4000      -5926.95     -5992.88        65.94   297.3
1202.4500      -5929.60     -5996.27        66.67   300.6
1202.5000      -5928.69     -5995.41        66.72   300.8
1202.5500      -5929.73     -5997.78        68.05   306.8
1202.6000      -5929.06     -5995.52        66.46   299.6
1202.6500      -5929.64     -5997.63        67.99   306.5
1202.7000      -5930.42     -5995.75        65.32   294.5
1202.7500      -5928.90     -5995.49        66.59   300.2
1202.8000      -5931.63     -5995.40        63.77   287.5
1202.8500      -5931.36     -5998.78        67.42   304.0
1202.9000      -5932.93     -5998.96        66.03   297.7
1202.9500      -5928.79     -5996.77        67.98   306.5
1203.0000      -5929.02     -5997.40        68.39   308.3
1203.0500      -5932.99     -5997.14        64.15   289.2
1203.1000      -5928.86     -5995.73        66.87   301.5
1203.1500      -5930.69     -5998.52        67.82   305.8
1203.2000      -5932.56     -5998.86        66.30   298.9
1203.2500      -5927.64     -5993.94        66.30   298.9
1203.3000      -5927.95     -5994.35        66.40   299.4
1203.3500      -5931.25     -5997.34        66.10   298.0
1203.4000      -5927.96     -5996.25        68.30   307.9
1203.4500      -5929.61     -5996.74        67.14   302.7
1203.5000      -5930.31     -5997.82        67.51   304.4
1203.5500      -5931.26     -5996.75        65.49   295.3
1203.6000      -5928.35     -5994.85        66.50   299.8
1203.6500      -5926.21     -5993.72        67.51   304.4
1203.7000      -5928.49     -5995.99        67.50   304.3
1203.7500      -5930.66     -5995.98        65.32   294.5
1203.8000      -5932.34     -5998.11        65.77   296.5
1203.8500      -5927.25     -5995.49        68.24   307.6
1203.9000      -5927.38     -5994.60        67.22   303.1
1203.9500      -5930.58     -5995.55        64.97   292.9
1204.0000      -5927.51     -5992.89        65.37   294.7
1204.0500      -5925.67     -5993.11        67.45   304.1
1204.1000      -5930.54     -5996.10        65.56   295.6
1204.1500      -5929.25     -5994.70        65.45   295.1
1204.2000      -5923.84     -5992.89        69.05   311.3
1204.2500      -5931.24     -5996.91        65.66   296.0
1204.3000      -5928.62     -5997.00        68.38   308.3
1204.3500      -5928.01     -5995.15        67.14   302.7
1204.4000      -5931.87     -5997.50        65.63   295.9
1204.4500      -5928.67     -5996.56        67.89   306.1
1204.5000      -5927.92     -5994.38        66.46   299.6
1204.5500      -5928.32     -5995.95        67.63   304.9
1204.6000      -5929.06     -5995.32        66.26   298.7
1204.6500      -5930.09     -5995.49        65.41   294.9
1204.7000      -5930.87     -5996.55        65.68   296.1
1204.7500      -5927.99     -5995.52        67.53   304.4
1204.8000      -5927.17     -5994.57        67.41   303.9
1204.8500      -5933.34     -5997.65        64.31   289.9
1204.9000      -5927.66     -5995.31        67.65   305.0
1204.9500      -5924.67     -5991.51        66.85   301.4
1205.0000      -5927.88     -5993.70        65.82   296.8
1205.0500      -5928.96     -5995.54        66.58   300.2
1205.1000      -5925.79     -5993.18        67.39   303.8
1205.1500      -5926.82     -5992.70        65.88   297.0
1205.2000      -5929.78     -5996.92        67.14   302.7
1205.2500      -5927.21     -5992.97        65.76   296.5
1205.3000      -5928.29     -5993.46        65.17   293.8
1205.3500      -5929.85     -5994.67        64.82   292.2
1205.4000      -5926.92     -5994.62        67.70   305.2
1205.4500      -5927.41     -5992.84        65.43   295.0
1205.5000      -5926.43     -5991.55        65.13   293.6
1205.5500      -5927.26     -5992.61        65.35   294.6
1205.6000      -5929.84     -5996.10        66.26   298.7
1205.6500      -5927.00     -5994.71        67.71   305.3
1205.7000      -5926.08     -5991.81        65.73   296.3
