Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
224.3000    -1190580.03  -1190649.41        69.38   312.8
224.3500    -1190587.36  -1190651.30        63.94   288.3
224.4000    -1190583.21  -1190652.07        68.86   310.4
224.4500    -1190581.05  -1190648.40        67.35   303.6
224.5000    -1190586.17  -1190651.69        65.52   295.4
224.5500    -1190580.95  -1190648.49        67.54   304.5
224.6000    -1190579.87  -1190646.10        66.23   298.6
224.6500    -1190582.83  -1190646.71        63.88   288.0
224.7000    -1190581.57  -1190645.39        63.82   287.7
224.7500    -1190577.80  -1190646.55        68.75   309.9
224.8000    -1190577.67  -1190645.31        67.64   304.9
224.8500    -1190582.29  -1190647.60        65.31   294.5
224.9000    -1190581.80  -1190647.63        65.83   296.8
224.9500    -1190582.67  -1190648.18        65.51   295.4
225.0000    -1190582.35  -1190648.33        65.98   297.5
225.0500    -1190578.89  -1190645.96        67.07   302.4
225.1000    -1190581.38  -1190647.49        66.10   298.0
225.1500    -1190580.43  -1190646.93        66.50   299.8
225.2000    -1190578.05  -1190645.29        67.24   303.2
225.2500    -1190580.40  -1190647.62        67.22   303.1
225.3000    -1190583.16  -1190648.38        65.22   294.0
225.3500    -1190579.25  -1190647.12        67.86   306.0
225.4000    -1190576.82  -1190643.21        66.39   299.3
225.4500    -1190581.12  -1190646.36        65.25   294.2
225.5000    -1190582.06  -1190647.89        65.83   296.8
225.5500    -1190575.64  -1190641.94        66.29   298.9
225.6000    -1190576.42  -1190644.01        67.59   304.7
225.6500    -1190581.42  -1190647.20        65.78   296.6
225.7000    -1190578.78  -1190644.78        66.01   297.6
225.7500    -1190575.68  -1190644.02        68.34   308.1
225.8000    -1190580.98  -1190647.07        66.09   298.0
225.8500    -1190579.56  -1190645.54        65.98   297.4
225.9000    -1190575.17  -1190642.90        67.73   305.3
225.9500    -1190577.50  -1190645.04        67.54   304.5
226.0000    -1190580.01  -1190645.69        65.69   296.1
226.0500    -1190579.46  -1190646.92        67.46   304.1
226.1000    -1190579.70  -1190647.59        67.89   306.1
226.1500    -1190582.31  -1190648.98        66.67   300.6
226.2000    -1190579.57  -1190645.16        65.59   295.7
226.2500    -1190579.21  -1190646.85        67.64   304.9
226.3000    -1190580.88  -1190646.79        65.91   297.2
226.3500    -1190577.25  -1190646.08        68.83   310.3
226.4000    -1190577.66  -1190644.68        67.02   302.1
226.4500    -1190579.41  -1190646.81        67.40   303.9
226.5000    -1190580.67  -1190646.43        65.76   296.5
226.5500    -1190579.52  -1190646.12        66.60   300.3
226.6000    -1190579.87  -1190646.89        67.02   302.1
226.6500    -1190581.85  -1190646.85        65.00   293.0
226.7000    -1190577.96  -1190646.45        68.49   308.8
226.7500    -1190578.29  -1190645.03        66.74   300.9
226.8000    -1190582.64  -1190648.06        65.41   294.9
226.8500    -1190582.19  -1190646.95        64.76   291.9
226.9000    -1190575.75  -1190644.68        68.92   310.7
226.9500    -1190578.25  -1190645.30        67.05   302.3
227.0000    -1190579.11  -1190646.06        66.95   301.8
227.0500    -1190579.01  -1190646.30        67.29   303.4
227.1000    -1190579.34  -1190646.19        66.85   301.4
227.1500    -1190577.37  -1190644.68        67.32   303.5
227.2000    -1190579.96  -1190647.06        67.09   302.5
227.2500    -1190581.37  -1190647.75        66.38   299.3
227.3000    -1190578.77  -1190647.33        68.57   309.1
227.3500    -1190579.68  -1190646.29        66.61   300.3
227.4000    -1190581.23  -1190647.46        66.23   298.6
227.4500    -1190579.39  -1190645.54        66.14   298.2
227.5000    -1190582.90  -1190648.49        65.60   295.7
227.5500    -1190581.18  -1190646.74        65.55   295.5
227.6000    -1190575.12  -1190643.60        68.48   308.7
227.6500    -1190579.00  -1190644.96        65.96   297.4
227.7000    -1190582.05  -1190648.38        66.33   299.1
227.7500    -1190582.54  -1190646.72        64.18   289.3
227.8000    -1190576.03  -1190645.00        68.97   310.9
227.8500    -1190579.46  -1190644.29        64.83   292.3
227.9000    -1190579.38  -1190645.85        66.47   299.7
227.9500    -1190578.62  -1190645.32        66.70   300.7
228.0000    -1190582.41  -1190647.35        64.95   292.8
228.0500    -1190581.01  -1190646.87        65.87   297.0
228.1000    -1190579.08  -1190645.81        66.73   300.9
228.1500    -1190580.85  -1190647.85        67.01   302.1
228.2000    -1190582.65  -1190647.77        65.11   293.6
228.2500    -1190579.49  -1190646.89        67.40   303.9
228.3000    -1190579.88  -1190646.23        66.35   299.1
228.3500    -1190583.41  -1190648.29        64.89   292.5
228.4000    -1190581.71  -1190648.58        66.86   301.4
228.4500    -1190583.39  -1190648.37        64.98   293.0
228.5000    -1190581.84  -1190649.96        68.13   307.1
228.5500    -1190581.10  -1190647.05        65.95   297.3
228.6000    -1190580.20  -1190646.58        66.38   299.3
228.6500    -1190579.68  -1190646.66        66.98   302.0
228.7000    -1190583.70  -1190647.14        63.45   286.0
228.7500    -1190580.89  -1190648.39        67.50   304.3
228.8000    -1190581.02  -1190648.67        67.64   305.0
228.8500    -1190582.06  -1190648.74        66.69   300.6
228.9000    -1190582.83  -1190647.77        64.94   292.8
228.9500    -1190578.61  -1190647.53        68.92   310.7
229.0000    -1190579.53  -1190644.32        64.79   292.1
229.0500    -1190579.93  -1190646.73        66.80   301.2
229.1000    -1190579.46  -1190647.48        68.01   306.6
229.1500    -1190579.08  -1190645.11        66.03   297.7
229.2000    -1190577.95  -1190646.57        68.62   309.4
229.2500    -1190580.87  -1190647.48        66.61   300.3
229.3000    -1190580.17  -1190646.87        66.70   300.7
229.3500    -1190581.13  -1190647.62        66.49   299.8
229.4000    -1190579.69  -1190646.66        66.97   301.9
229.4500    -1190579.71  -1190646.36        66.65   300.5
229.5000    -1190582.42  -1190648.35        65.94   297.3
229.5500    -1190581.33  -1190649.33        68.00   306.6
229.6000    -1190581.87  -1190646.57        64.71   291.7
229.6500    -1190576.17  -1190645.79        69.62   313.9
229.7000    -1190581.35  -1190648.83        67.48   304.2
229.7500    -1190582.79  -1190648.38        65.60   295.7
229.8000    -1190573.42  -1190642.33        68.91   310.7
229.8500    -1190580.26  -1190646.75        66.49   299.7
229.9000    -1190582.77  -1190648.63        65.86   296.9
229.9500    -1190577.85  -1190645.79        67.94   306.3
230.0000    -1190577.76  -1190646.25        68.50   308.8
230.0500    -1190583.67  -1190648.35        64.68   291.6
230.1000    -1190579.49  -1190647.39        67.91   306.1
230.1500    -1190578.23  -1190643.95        65.73   296.3
230.2000    -1190582.22  -1190647.47        65.25   294.2
230.2500    -1190585.23  -1190649.25        64.02   288.6
230.3000    -1190580.78  -1190648.14        67.37   303.7
230.3500    -1190579.35  -1190645.96        66.60   300.3
230.4000    -1190580.58  -1190645.89        65.31   294.5
230.4500    -1190578.37  -1190644.56        66.19   298.4
230.5000    -1190576.85  -1190643.47        66.62   300.3
230.5500    -1190578.68  -1190642.40        63.72   287.3
230.6000    -1190577.81  -1190645.77        67.96   306.4
230.6500    -1190581.14  -1190647.24        66.10   298.0
230.7000    -1190579.40  -1190644.59        65.19   293.9
230.7500    -1190575.83  -1190645.60        69.77   314.6
230.8000    -1190583.57  -1190647.23        63.66   287.0
230.8500    -1190577.23  -1190644.05        66.82   301.2
230.9000    -1190577.12  -1190645.49        68.37   308.2
230.9500    -1190581.39  -1190648.22        66.83   301.3
231.0000    -1190579.34  -1190648.32        68.98   311.0
231.0500    -1190580.32  -1190646.38        66.06   297.8
231.1000    -1190579.41  -1190646.11        66.70   300.7
231.1500    -1190580.48  -1190646.21        65.73   296.3
231.2000    -1190578.48  -1190645.87        67.40   303.8
231.2500    -1190579.41  -1190646.51        67.09   302.5
231.3000    -1190582.23  -1190648.11        65.88   297.0
231.3500    -1190579.83  -1190646.24        66.40   299.4
231.4000    -1190579.37  -1190646.75        67.38   303.8
231.4500    -1190579.76  -1190645.61        65.85   296.9
231.5000    -1190579.24  -1190647.21        67.97   306.4
231.5500    -1190583.06  -1190646.39        63.33   285.5
231.6000    -1190580.40  -1190649.35        68.95   310.8
231.6500    -1190581.03  -1190647.40        66.37   299.2
231.7000    -1190580.92  -1190647.76        66.83   301.3
231.7500    -1190584.27  -1190649.85        65.58   295.7
231.8000    -1190582.39  -1190649.05        66.66   300.5
231.8500    -1190583.90  -1190648.41        64.51   290.8
231.9000    -1190578.58  -1190647.04        68.46   308.7
231.9500    -1190580.28  -1190647.34        67.06   302.3
232.0000    -1190581.66  -1190648.64        66.98   302.0
232.0500    -1190582.47  -1190650.10        67.63   304.9
232.1000    -1190586.64  -1190650.81        64.18   289.3
232.1500    -1190584.46  -1190651.87        67.41   303.9
232.2000    -1190582.92  -1190648.90        65.98   297.5
232.2500    -1190581.98  -1190649.55        67.57   304.6
232.3000    -1190582.69  -1190648.58        65.89   297.1
232.3500    -1190583.48  -1190650.51        67.03   302.2
232.4000    -1190580.97  -1190648.24        67.28   303.3
232.4500    -1190579.34  -1190644.92        65.58   295.7
232.5000    -1190577.72  -1190646.16        68.45   308.6
232.5500    -1190583.56  -1190647.54        63.98   288.5
232.6000    -1190581.36  -1190649.38        68.02   306.7
232.6500    -1190580.65  -1190645.65        65.00   293.0
232.7000    -1190582.26  -1190648.22        65.96   297.4
232.7500    -1190581.14  -1190646.92        65.77   296.5
232.8000    -1190581.03  -1190648.31        67.28   303.3
232.8500    -1190581.53  -1190648.19        66.65   300.5
232.9000    -1190580.91  -1190648.67        67.76   305.5
232.9500    -1190583.72  -1190650.85        67.13   302.6
233.0000    -1190585.45  -1190651.64        66.19   298.4
233.0500    -1190581.28  -1190648.13        66.84   301.4
233.1000    -1190581.71  -1190649.10        67.39   303.8
233.1500    -1190586.52  -1190651.11        64.59   291.2
233.2000    -1190581.80  -1190650.72        68.93   310.7
233.2500    -1190585.62  -1190650.22        64.60   291.2
233.3000    -1190581.70  -1190650.26        68.56   309.1
233.3500    -1190585.12  -1190650.63        65.51   295.3
233.4000    -1190587.36  -1190653.21        65.86   296.9
233.4500    -1190582.49  -1190649.53        67.04   302.2
233.5000    -1190580.59  -1190648.00        67.41   303.9
233.5500    -1190584.17  -1190650.33        66.16   298.3
233.6000    -1190583.94  -1190650.58        66.64   300.4
233.6500    -1190581.34  -1190647.71        66.37   299.2
233.7000    -1190583.65  -1190648.85        65.21   294.0
233.7500    -1190584.15  -1190650.94        66.79   301.1
233.8000    -1190585.39  -1190650.09        64.71   291.7
233.8500    -1190582.21  -1190648.45        66.24   298.6
233.9000    -1190582.25  -1190649.00        66.75   300.9
233.9500    -1190582.12  -1190648.00        65.89   297.0
234.0000    -1190581.58  -1190648.14        66.56   300.1
234.0500    -1190580.55  -1190647.95        67.41   303.9
234.1000    -1190580.50  -1190648.49        67.99   306.5
234.1500    -1190581.41  -1190646.85        65.43   295.0
234.2000    -1190583.02  -1190647.71        64.68   291.6
234.2500    -1190574.86  -1190646.17        71.31   321.5
234.3000    -1190582.68  -1190647.68        65.01   293.1
234.3500    -1190585.83  -1190651.68        65.84   296.9
234.4000    -1190579.67  -1190647.94        68.26   307.8
234.4500    -1190580.88  -1190648.52        67.64   304.9
234.5000    -1190588.52  -1190651.27        62.75   282.9
234.5500    -1190582.44  -1190650.18        67.74   305.4
234.6000    -1190578.17  -1190644.78        66.61   300.3
234.6500    -1190583.08  -1190649.47        66.39   299.3
234.7000    -1190581.12  -1190649.08        67.96   306.4
234.7500    -1190581.25  -1190646.08        64.82   292.2
234.8000    -1190577.41  -1190645.71        68.29   307.9
234.8500    -1190581.73  -1190647.52        65.79   296.6
234.9000    -1190580.80  -1190648.96        68.16   307.3
234.9500    -1190582.74  -1190649.23        66.48   299.7
235.0000    -1190578.28  -1190646.41        68.13   307.2
235.0500    -1190580.22  -1190646.04        65.82   296.7
235.1000    -1190583.53  -1190650.12        66.59   300.2
235.1500    -1190582.91  -1190650.74        67.82   305.8
235.2000    -1190580.86  -1190646.93        66.07   297.9
235.2500    -1190582.95  -1190648.39        65.44   295.0
235.3000    -1190582.36  -1190648.48        66.12   298.1
235.3500    -1190581.25  -1190648.09        66.85   301.4
235.4000    -1190583.33  -1190648.26        64.93   292.7
235.4500    -1190582.77  -1190649.45        66.68   300.6
235.5000    -1190583.98  -1190650.57        66.59   300.2
235.5500    -1190582.64  -1190649.78        67.14   302.7
235.6000    -1190583.34  -1190648.96        65.61   295.8
235.6500    -1190583.86  -1190649.80        65.93   297.3
235.7000    -1190587.67  -1190655.36        67.68   305.1
235.7500    -1190584.07  -1190651.44        67.37   303.7
235.8000    -1190580.10  -1190646.55        66.45   299.6
235.8500    -1190583.22  -1190648.15        64.93   292.7
235.9000    -1190583.27  -1190648.95        65.67   296.1
235.9500    -1190580.68  -1190647.89        67.21   303.0
236.0000    -1190584.33  -1190648.58        64.25   289.6
236.0500    -1190578.69  -1190646.57        67.88   306.0
236.1000    -1190582.99  -1190649.96        66.97   301.9
236.1500    -1190587.51  -1190650.65        63.14   284.7
236.2000    -1190579.21  -1190647.04        67.83   305.8
236.2500    -1190579.03  -1190646.37        67.35   303.6
236.3000    -1190584.91  -1190651.17        66.26   298.7
236.3500    -1190583.53  -1190649.25        65.72   296.3
236.4000    -1190584.53  -1190650.12        65.59   295.7
236.4500    -1190585.73  -1190652.08        66.35   299.1
236.5000    -1190583.52  -1190651.04        67.52   304.4
236.5500    -1190583.91  -1190649.79        65.88   297.0
236.6000    -1190583.26  -1190646.71        63.45   286.0
236.6500    -1190579.55  -1190648.03        68.48   308.7
236.7000    -1190583.18  -1190648.41        65.23   294.1
236.7500    -1190583.68  -1190648.91        65.23   294.1
236.8000    -1190580.37  -1190649.79        69.41   312.9
236.8500    -1190586.35  -1190651.59        65.24   294.1
236.9000    -1190585.38  -1190650.90        65.52   295.4
236.9500    -1190580.28  -1190647.90        67.62   304.9
237.0000    -1190586.23  -1190651.16        64.93   292.7
237.0500    -1190583.27  -1190650.57        67.30   303.4
237.1000    -1190579.41  -1190646.32        66.91   301.7
237.1500    -1190579.61  -1190648.96        69.34   312.6
237.2000    -1190586.46  -1190650.31        63.85   287.9
237.2500    -1190579.09  -1190645.40        66.30   298.9
237.3000    -1190577.82  -1190645.62        67.80   305.7
237.3500    -1190584.38  -1190649.12        64.74   291.9
237.4000    -1190580.77  -1190647.76        66.99   302.0
237.4500    -1190579.28  -1190647.90        68.63   309.4
237.5000    -1190582.95  -1190648.22        65.28   294.3
237.5500    -1190581.65  -1190646.97        65.32   294.5
237.6000    -1190580.42  -1190646.68        66.26   298.7
237.6500    -1190581.18  -1190645.81        64.63   291.4
237.7000    -1190580.69  -1190648.26        67.57   304.6
237.7500    -1190583.50  -1190648.30        64.80   292.1
237.8000    -1190582.45  -1190649.07        66.62   300.3
237.8500    -1190579.53  -1190648.15        68.62   309.4
237.9000    -1190580.57  -1190646.85        66.27   298.8
237.9500    -1190582.57  -1190649.03        66.45   299.6
238.0000    -1190580.53  -1190648.42        67.89   306.1
238.0500    -1190581.81  -1190648.35        66.55   300.0
238.1000    -1190585.08  -1190650.70        65.62   295.8
238.1500    -1190580.15  -1190648.57        68.43   308.5
238.2000    -1190581.17  -1190647.40        66.22   298.6
238.2500    -1190582.87  -1190648.41        65.54   295.5
238.3000    -1190581.05  -1190646.33        65.28   294.3
238.3500    -1190579.21  -1190646.81        67.60   304.8
238.4000    -1190582.16  -1190647.67        65.51   295.3
238.4500    -1190580.67  -1190647.37        66.70   300.7
238.5000    -1190579.88  -1190646.84        66.96   301.9
238.5500    -1190581.49  -1190645.39        63.90   288.1
238.6000    -1190578.07  -1190647.19        69.12   311.6
238.6500    -1190583.16  -1190647.83        64.67   291.5
238.7000    -1190579.22  -1190646.17        66.95   301.8
238.7500    -1190579.66  -1190646.18        66.52   299.9
238.8000    -1190579.55  -1190645.54        65.99   297.5
238.8500    -1190580.76  -1190648.66        67.90   306.1
238.9000    -1190581.41  -1190648.38        66.97   301.9
238.9500    -1190578.47  -1190645.40        66.93   301.8
239.0000    -1190581.89  -1190647.17        65.29   294.3
239.0500    -1190583.37  -1190648.50        65.13   293.6
239.1000    -1190580.17  -1190646.54        66.37   299.2
239.1500    -1190576.87  -1190645.32        68.44   308.6
239.2000    -1190580.50  -1190646.77        66.28   298.8
239.2500    -1190578.90  -1190643.78        64.88   292.5
239.3000    -1190579.12  -1190645.98        66.85   301.4
239.3500    -1190581.87  -1190650.03        68.16   307.3
239.4000    -1190581.12  -1190647.34        66.22   298.5
239.4500    -1190580.34  -1190646.06        65.72   296.3
239.5000    -1190578.78  -1190643.04        64.26   289.7
239.5500    -1190577.86  -1190645.05        67.19   302.9
239.6000    -1190580.26  -1190645.69        65.43   295.0
239.6500    -1190580.47  -1190648.20        67.73   305.3
239.7000    -1190580.26  -1190648.55        68.28   307.8
239.7500    -1190582.84  -1190646.48        63.64   286.9
239.8000    -1190580.27  -1190647.35        67.09   302.5
239.8500    -1190580.30  -1190647.33        67.03   302.2
239.9000    -1190584.20  -1190648.57        64.37   290.2
239.9500    -1190580.50  -1190646.95        66.45   299.6
240.0000    -1190579.49  -1190645.20        65.70   296.2
240.0500    -1190580.01  -1190645.41        65.40   294.8
240.1000    -1190579.51  -1190646.14        66.63   300.4
240.1500    -1190581.27  -1190649.89        68.62   309.4
240.2000    -1190579.30  -1190645.82        66.52   299.9
240.2500    -1190580.80  -1190646.19        65.38   294.8
240.3000    -1190580.64  -1190645.25        64.61   291.3
240.3500    -1190579.37  -1190647.50        68.13   307.2
240.4000    -1190583.04  -1190648.70        65.66   296.0
240.4500    -1190581.80  -1190647.35        65.55   295.5
240.5000    -1190582.59  -1190647.88        65.29   294.4
240.5500    -1190580.43  -1190648.15        67.73   305.3
240.6000    -1190582.33  -1190648.18        65.85   296.9
240.6500    -1190579.15  -1190647.89        68.73   309.9
240.7000    -1190582.38  -1190646.87        64.48   290.7
240.7500    -1190583.52  -1190647.90        64.38   290.3
240.8000    -1190580.09  -1190647.03        66.94   301.8
240.8500    -1190578.01  -1190645.42        67.41   303.9
240.9000    -1190577.48  -1190645.91        68.43   308.5
240.9500    -1190587.00  -1190653.13        66.13   298.1
241.0000    -1190584.83  -1190650.15        65.32   294.5
241.0500    -1190577.28  -1190647.08        69.79   314.7
241.1000    -1190580.07  -1190645.45        65.39   294.8
241.1500    -1190580.84  -1190646.63        65.78   296.6
241.2000    -1190581.31  -1190647.35        66.04   297.7
241.2500    -1190581.03  -1190649.30        68.27   307.8
241.3000    -1190581.59  -1190647.84        66.24   298.6
241.3500    -1190582.00  -1190647.53        65.52   295.4
241.4000    -1190580.16  -1190647.01        66.84   301.3
241.4500    -1190581.76  -1190647.88        66.12   298.1
241.5000    -1190581.06  -1190647.29        66.23   298.6
241.5500    -1190578.13  -1190646.42        68.29   307.9
241.6000    -1190579.59  -1190646.73        67.14   302.7
241.6500    -1190580.69  -1190647.67        66.98   302.0
241.7000    -1190580.19  -1190645.76        65.57   295.6
241.7500    -1190579.03  -1190646.02        66.99   302.0
241.8000    -1190580.21  -1190647.09        66.88   301.5
241.8500    -1190578.26  -1190645.43        67.16   302.8
241.9000    -1190579.42  -1190647.15        67.73   305.3
241.9500    -1190580.67  -1190646.50        65.83   296.8
242.0000    -1190576.49  -1190643.62        67.13   302.6
242.0500    -1190577.99  -1190642.89        64.90   292.6
242.1000    -1190579.74  -1190646.71        66.97   301.9
242.1500    -1190583.42  -1190647.75        64.33   290.0
242.2000    -1190578.23  -1190645.06        66.84   301.3
242.2500    -1190574.37  -1190642.68        68.31   308.0
242.3000    -1190581.95  -1190647.45        65.50   295.3
242.3500    -1190581.05  -1190648.59        67.54   304.5
242.4000    -1190575.30  -1190643.57        68.27   307.8
242.4500    -1190579.81  -1190644.95        65.14   293.7
242.5000    -1190580.92  -1190647.73        66.81   301.2
242.5500    -1190578.48  -1190644.96        66.48   299.7
242.6000    -1190576.12  -1190643.24        67.12   302.6
242.6500    -1190578.95  -1190644.97        66.01   297.6
242.7000    -1190575.83  -1190643.30        67.47   304.2
242.7500    -1190581.14  -1190646.78        65.63   295.9
242.8000    -1190581.20  -1190645.61        64.40   290.4
242.8500    -1190576.52  -1190645.22        68.69   309.7
242.9000    -1190581.64  -1190644.56        62.93   283.7
242.9500    -1190579.78  -1190646.12        66.34   299.1
243.0000    -1190577.38  -1190645.58        68.20   307.5
243.0500    -1190582.58  -1190648.31        65.72   296.3
243.1000    -1190580.35  -1190646.68        66.33   299.0
243.1500    -1190577.44  -1190646.18        68.74   309.9
243.2000    -1190584.16  -1190647.52        63.36   285.7
243.2500    -1190579.75  -1190648.91        69.16   311.8
243.3000    -1190580.59  -1190646.62        66.03   297.7
243.3500    -1190582.10  -1190647.18        65.08   293.4
243.4000    -1190583.15  -1190649.16        66.01   297.6
243.4500    -1190582.20  -1190650.01        67.82   305.8
243.5000    -1190583.65  -1190649.18        65.53   295.4
243.5500    -1190580.69  -1190647.70        67.00   302.1
243.6000    -1190583.75  -1190648.81        65.06   293.3
243.6500    -1190581.41  -1190648.36        66.95   301.8
243.7000    -1190582.26  -1190648.43        66.17   298.3
243.7500    -1190580.56  -1190646.34        65.79   296.6
243.8000    -1190582.70  -1190648.12        65.42   294.9
243.8500    -1190583.83  -1190649.81        65.98   297.5
243.9000    -1190581.94  -1190648.02        66.08   297.9
243.9500    -1190580.35  -1190647.64        67.29   303.4
244.0000    -1190579.07  -1190646.78        67.71   305.3
244.0500    -1190581.15  -1190647.10        65.95   297.3
244.1000    -1190582.38  -1190646.64        64.26   289.7
244.1500    -1190578.25  -1190643.61        65.36   294.7
244.2000    -1190579.56  -1190643.36        63.80   287.6
244.2500    -1190583.41  -1190650.33        66.93   301.7
244.3000    -1190585.36  -1190651.80        66.44   299.6
244.3500    -1190583.75  -1190651.35        67.60   304.8
244.4000    -1190582.52  -1190648.31        65.79   296.6
244.4500    -1190581.00  -1190648.49        67.49   304.3
244.5000    -1190580.33  -1190647.25        66.92   301.7
244.5500    -1190583.54  -1190649.46        65.92   297.2
244.6000    -1190584.96  -1190651.57        66.60   300.3
244.6500    -1190581.73  -1190648.98        67.25   303.2
244.7000    -1190584.25  -1190650.27        66.02   297.6
244.7500    -1190584.77  -1190649.89        65.13   293.6
244.8000    -1190583.73  -1190650.63        66.90   301.6
244.8500    -1190583.40  -1190649.51        66.11   298.1
244.9000    -1190582.09  -1190647.63        65.54   295.5
244.9500    -1190580.52  -1190648.68        68.16   307.3
245.0000    -1190582.08  -1190647.62        65.54   295.5
245.0500    -1190580.08  -1190645.84        65.76   296.5
245.1000    -1190581.24  -1190648.30        67.05   302.3
245.1500    -1190582.72  -1190650.11        67.38   303.8
245.2000    -1190584.20  -1190649.66        65.46   295.1
245.2500    -1190582.79  -1190648.45        65.65   296.0
245.3000    -1190581.97  -1190648.42        66.45   299.6
245.3500    -1190581.42  -1190648.07        66.64   300.5
245.4000    -1190580.35  -1190648.80        68.45   308.6
245.4500    -1190584.68  -1190648.65        63.98   288.4
245.5000    -1190583.38  -1190650.58        67.20   303.0
245.5500    -1190582.02  -1190649.10        67.08   302.4
245.6000    -1190582.24  -1190648.76        66.51   299.9
245.6500    -1190581.08  -1190647.34        66.26   298.7
245.7000    -1190579.34  -1190644.85        65.50   295.3
245.7500    -1190581.49  -1190647.38        65.89   297.1
245.8000    -1190584.59  -1190648.19        63.59   286.7
245.8500    -1190576.65  -1190645.40        68.75   309.9
245.9000    -1190579.32  -1190645.14        65.82   296.7
245.9500    -1190579.65  -1190645.95        66.30   298.9
246.0000    -1190579.23  -1190646.58        67.35   303.6
246.0500    -1190578.07  -1190645.64        67.57   304.6
246.1000    -1190579.99  -1190647.44        67.45   304.1
246.1500    -1190582.11  -1190649.11        67.00   302.0
246.2000    -1190582.41  -1190646.84        64.43   290.5
246.2500    -1190577.32  -1190645.80        68.48   308.7
246.3000    -1190580.38  -1190646.75        66.37   299.2
246.3500    -1190585.37  -1190650.86        65.50   295.3
246.4000    -1190583.00  -1190649.85        66.86   301.4
246.4500    -1190579.90  -1190647.94        68.04   306.7
246.5000    -1190577.11  -1190645.49        68.38   308.3
246.5500    -1190583.75  -1190647.23        63.48   286.2
246.6000    -1190584.31  -1190649.58        65.26   294.2
246.6500    -1190577.65  -1190643.73        66.08   297.9
246.7000    -1190577.48  -1190643.55        66.07   297.9
246.7500    -1190582.11  -1190647.10        64.99   293.0
246.8000    -1190582.22  -1190649.62        67.40   303.9
246.8500    -1190581.65  -1190648.40        66.75   300.9
246.9000    -1190577.27  -1190644.01        66.75   300.9
246.9500    -1190578.25  -1190643.59        65.34   294.6
247.0000    -1190579.75  -1190645.64        65.89   297.1
247.0500    -1190579.07  -1190646.56        67.48   304.2
247.1000    -1190582.95  -1190648.43        65.48   295.2
247.1500    -1190581.43  -1190647.69        66.26   298.7
247.2000    -1190580.64  -1190647.00        66.35   299.1
247.2500    -1190583.05  -1190649.06        66.01   297.6
247.3000    -1190582.33  -1190648.09        65.76   296.5
247.3500    -1190579.35  -1190645.62        66.27   298.8
247.4000    -1190580.65  -1190647.31        66.66   300.5
247.4500    -1190582.69  -1190648.45        65.76   296.5
247.5000    -1190580.94  -1190646.33        65.39   294.8
247.5500    -1190578.62  -1190643.96        65.34   294.6
247.6000    -1190580.15  -1190645.33        65.18   293.9
247.6500    -1190580.25  -1190647.56        67.31   303.5
247.7000    -1190579.64  -1190645.85        66.21   298.5
247.7500    -1190577.77  -1190644.59        66.82   301.3
247.8000    -1190575.85  -1190642.77        66.92   301.7
247.8500    -1190579.08  -1190644.46        65.38   294.7
247.9000    -1190578.22  -1190644.61        66.39   299.3
247.9500    -1190577.20  -1190644.45        67.26   303.2
248.0000    -1190577.70  -1190643.67        65.97   297.4
248.0500    -1190577.37  -1190644.37        66.99   302.0
248.1000    -1190576.63  -1190643.66        67.03   302.2
248.1500    -1190578.90  -1190645.43        66.53   299.9
248.2000    -1190577.64  -1190644.09        66.44   299.5
248.2500    -1190576.64  -1190645.10        68.46   308.6
248.3000    -1190579.12  -1190644.88        65.76   296.5
248.3500    -1190575.56  -1190644.44        68.88   310.6
248.4000    -1190578.46  -1190645.97        67.52   304.4
248.4500    -1190584.81  -1190649.76        64.95   292.8
248.5000    -1190580.72  -1190648.07        67.35   303.6
248.5500    -1190577.19  -1190643.39        66.21   298.5
248.6000    -1190578.96  -1190645.55        66.59   300.2
248.6500    -1190580.81  -1190647.15        66.34   299.1
248.7000    -1190580.78  -1190648.74        67.95   306.4
248.7500    -1190580.95  -1190646.82        65.87   297.0
248.8000    -1190580.68  -1190648.18        67.50   304.3
248.8500    -1190581.73  -1190649.15        67.42   303.9
248.9000    -1190582.17  -1190649.27        67.11   302.5
248.9500    -1190581.75  -1190647.46        65.71   296.2
249.0000    -1190579.17  -1190646.65        67.48   304.2
249.0500    -1190580.15  -1190647.50        67.35   303.6
249.1000    -1190582.64  -1190647.30        64.66   291.5
249.1500    -1190576.67  -1190644.78        68.11   307.1
249.2000    -1190579.77  -1190644.55        64.78   292.0
249.2500    -1190583.57  -1190649.37        65.80   296.7
249.3000    -1190580.59  -1190648.05        67.46   304.1
249.3500    -1190574.66  -1190641.99        67.33   303.6
249.4000    -1190578.14  -1190645.16        67.03   302.2
249.4500    -1190581.35  -1190648.53        67.18   302.9
249.5000    -1190582.77  -1190648.73        65.96   297.4
249.5500    -1190582.33  -1190649.66        67.33   303.5
249.6000    -1190581.10  -1190646.42        65.32   294.5
249.6500    -1190578.41  -1190647.17        68.76   310.0
249.7000    -1190582.89  -1190648.30        65.41   294.9
249.7500    -1190581.70  -1190646.05        64.35   290.1
249.8000    -1190576.43  -1190643.75        67.32   303.5
249.8500    -1190579.73  -1190645.68        65.95   297.3
249.9000    -1190579.34  -1190644.14        64.80   292.1
249.9500    -1190574.67  -1190642.71        68.04   306.8
250.0000    -1190581.32  -1190645.47        64.15   289.2
250.0500    -1190581.69  -1190647.15        65.47   295.1
250.1000    -1190577.44  -1190645.77        68.34   308.1
